8,43
8,48
8,46
8,55
8,50
8,51
8,54
8,49
8,53
8,52
9,0
9,2
9,6
9,3
9,4
9,5
9,1
9,9
9,11
9,8
9,10
9,13
9,12
9,7
9,18
9,16
9,15
9,14
9,20
9,19
9,17
9,24
9,26
9,27
9,25
9,22
9,23
9,21
9,33
9,34
9,32
9,31
9,29
9,30
9,28
9,39
9,38
9,37
9,35
9,36
9,40
9,41
9,44
9,42
9,45
9,47
9,43
9,48
9,46
9,55
9,50
9,51
9,54
9,49
9,53
9,52
10,0
10,2
10,6
10,3
10,4
10,5
10,1
10,9
10,11
10,8
10,10
10,13
10,12
10,7
10,18
10,16
10,15
10,14
10,20
10,19
10,17
10,24
10,26
10,27
10,25
10,22
10,23
10,21
10,33
10,34
10,32
10,31
10,30
10,28
10,38
10,37
10,35
10,36
10,40
10,41
10,44
10,42
10,45
10,47
10,43
10,48
10,46
10,55
10,50
10,51
10,54
10,49
10,53
10,52
11,0
11,2
11,6
11,3
11,4
11,5
11,1
11,9
11,11
11,8
11,10
11,13
11,12
11,7
11,18
11,16
11,15
11,14
11,20
11,19
11,17
11,24
11,26
11,27
11,25
11,22
11,23
11,21
11,33
11,32
11,31
11,29
11,30
11,28
11,39
11,38
11,37
11,35
11,36
11,40
11,41
11,44
11,42
11,45
11,47
11,43
11,48
11,46
11,55
11,50
11,51
11,54
11,49
11,53
12,0
12,2
12,6
12,3
12,4
12,5
12,1
12,9
12,11
12,8
12,10
12,13
12,12
12,7
12,18
12,16
12,15
12,14
12,20
12,19
12,17
12,24
12,27
12,25
12,22
12,23
12,21
12,33
12,34
12,32
12,31
12,29
12,30
12,28
12,39
12,38
12,37
12,35
12,36
12,40
12,41
12,44
12,42
12,45
12,47
12,43
12,48
12,46
12,55
12,50
12,51
12,54
12,49
12,53
12,52
13,0
13,6
13,3
13,4
13,5
13,1
13,9
13,11
13,8
13,10
13,12
13,7
13,18
13,16
13,15
13,14
13,20
13,19
13,17
13,24
13,26
13,27
13,25
13,22
13,23
13,33
13,34
13,31
13,29
13,30
13,28
13,39
13,38
13,37
13,35
13,36
13,40
13,41
13,44
13,42
13,45
13,47
13,43
13,48
13,46
13,55
13,50
13,51
13,54
13,49
13,53
13,52
14,0
14,6
14,3
14,4
14,5
14,1
14,9
14,11
14,8
14,10
14,13
14,12
14,7
14,18
14,16
14,15
14,14
14,20
14,19
14,17
14,24
14,26
14,27
14,25
14,22
14,23
14,21
14,33
14,34
14,32
14,31
14,29
14,30
14,28
14,39
14,38
14,37
14,35
14,36
14,40
14,41
14,44
14,42
14,45
14,47
14,43
14,48
14,46
14,55
14,50
14,51
14,54
14,49
14,53
14,52
15,0
15,2
15,6
15,3
15,4
15,5
15,1
15,9
15,11
15,8
15,10
15,13
15,12
15,7
15,18
15,16
15,15
15,14
15,20
15,19
15,17
15,24
15,26
15,27
15,25
15,22
15,23
15,21
15,33
15,34
15,32
15,31
15,29
15,30
15,28
15,39
15,38
15,37
15,35
15,36
15,40
15,41
15,44
15,42
15,45
15,47
15,48
15,46
15,55
15,50
15,51
15,54
15,49
15,53
15,52
16,0
16,2
16,6
16,3
16,4
16,5
16,1
16,9
16,11
16,8
16,10
16,13
16,12
16,7
16,18
16,16
16,15
16,14
16,20
16,19
16,17
16,24
16,26
16,27
16,25
16,22
16,23
16,21
16,33
16,34
16,32
16,31
16,29
16,30
16,28
16,39
16,38
16,37
16,35
16,36
16,40
16,41
16,44
16,42
16,45
16,47
16,43
16,48
16,46
16,55
16,50
16,51
16,54
16,49
16,53
16,52
17,0
17,2
17,6
17,3
17,4
17,5
17,1
17,9
17,11
17,8
17,10
17,13
17,12
17,7
17,18
17,16
17,15
17,14
17,20
17,19
17,17
17,24
17,26
17,27
17,25
17,22
17,23
17,21
17,33
17,34
17,32
17,31
17,29
17,30
17,28
17,39
17,38
17,37
17,35
17,36
17,40
17,41
17,44
17,42
17,45
17,47
17,43
17,48
17,46
17,55
17,50
17,51
17,54
17,49
17,53
17,52
18,0
18,2
18,6
18,3
18,4
18,5
18,1
18,9
18,11
18,8
18,10
18,13
18,12
18,7
18,18
18,16
18,15
18,14
18,20
18,19
18,17
18,24
18,26
18,27
18,25
18,22
18,23
18,21
18,33
18,34
18,31
18,29
18,30
18,28
18,39
18,38
18,37
18,35
18,36
18,40
18,41
18,44
18,42
18,45
18,47
18,43
18,48
18,46
18,55
18,50
18,51
18,54
18,49
18,53
18,52
19,0
19,2
19,6
19,3
19,4
19,1
19,9
19,11
19,8
19,10
19,13
19,12
19,7
19,18
19,16
19,15
19,14
19,20
19,19
19,17
19,24
19,26
19,27
19,25
19,22
19,23
19,33
19,34
19,32
19,31
19,29
19,30
19,28
19,39
19,38
19,37
19,35
19,36
19,40
19,41
19,44
19,42
19,45
19,43
19,48
19,46
19,55
19,50
19,51
19,54
19,49
19,53
19,52
20,0
20,2
20,6
20,3
20,4
20,5
20,1
20,9
20,11
20,8
20,10
20,13
20,12
20,7
20,18
20,16
20,15
20,14
20,20
20,19
20,17
20,24
20,26
20,27
20,25
20,22
20,23
20,21
20,33
20,34
20,32
20,31
20,29
20,30
20,28
20,39
20,38
20,37
20,35
20,36
20,40
20,41
20,44
20,42
20,45
20,47
20,43
20,48
20,46
20,55
20,50
20,51
20,54
20,49
20,53
20,52
21,0
21,2
21,6
21,3
21,4
21,5
21,1
21,9
21,11
21,8
21,10
21,13
21,12
21,7
21,18
21,16
21,15
21,14
21,20
21,19
21,17
21,24
21,26
21,27
21,25
21,22
21,23
21,21
21,33
21,34
21,32
21,31
21,29
21,30
21,28
21,39
21,38
21,37
21,35
21,36
21,40
21,41
21,44
21,42
21,45
21,47
21,43
21,48
21,46
21,55
21,50
21,51
21,54
21,49
21,53
21,52
22,0
22,2
22,6
22,3
22,4
22,1
22,9
22,11
22,8
22,10
22,13
22,12
22,7
22,18
22,16
22,15
22,14
22,20
22,19
22,17
22,24
22,26
22,27
22,25
22,22
22,23
22,21
22,33
22,34
22,32
22,31
22,29
22,30
22,28
22,39
22,38
22,37
22,35
22,36
22,40
22,41
22,44
22,42
22,45
22,47
22,43
22,48
22,46
22,55
22,50
22,51
22,54
22,49
22,53
22,52
23,0
23,2
23,6
23,3
23,4
23,5
23,1
23,9
23,11
23,8
23,10
23,13
23,7
23,18
23,16
23,15
23,14
23,20
23,19
23,17
23,24
23,26
23,27
23,25
23,22
23,23
23,21
23,33
23,34
23,32
23,31
23,29
23,30
23,28
23,39
23,38
23,37
23,35
23,36
23,40
23,41
23,44
23,42
23,45
23,47
23,43
23,48
23,46
23,55
23,50
23,54
23,49
23,53
23,52
24,0
24,2
24,6
24,3
24,4
24,5
24,1
24,9
24,11
24,8
24,10
24,13
24,12
24,7
24,18
24,16
24,15
24,14
24,20
24,19
24,17
24,24
24,26
24,27
24,25
24,22
24,23
24,21
24,33
24,34
24,32
24,31
24,29
24,30
24,28
24,39
24,38
24,37
24,35
24,36
24,40
24,41
24,44
24,42
24,45
24,47
24,43
24,48
24,46
24,55
24,50
24,51
24,54
24,49
24,53
24,52
25,0
25,2
25,6
25,3
25,4
25,5
25,1
25,9
25,11
25,8
25,10
25,13
25,12
25,7
25,18
25,16
25,15
25,14
25,20
25,19
25,17
25,24
25,26
25,27
25,25
25,22
25,23
25,21
25,33
25,34
25,32
25,31
25,29
25,30
25,28
25,39
25,38
25,37
25,35
25,36
25,40
25,41
25,44
25,42
25,45
25,47
25,43
25,46
25,55
25,50
25,51
25,54
25,49
25,53
25,52
26,0
26,2
26,6
26,3
26,4
26,5
26,1
26,9
26,11
26,8
26,10
26,13
26,12
26,7
26,18
26,16
26,15
26,14
26,20
26,19
26,17
26,24
26,26
26,27
26,25
26,22
26,23
26,21
26,33
26,34
26,32
26,31
26,29
26,30
26,28
26,39
26,38
26,37
26,35
26,36
26,40
26,41
26,44
26,42
26,45
26,47
26,48
26,46
26,50
26,51
26,54
26,49
26,53
26,52
27,0
27,2
27,6
27,3
27,4
27,5
27,1
27,9
27,11
27,8
27,10
27,13
27,12
27,7
27,18
27,16
27,15
27,14
27,20
27,19
27,17
27,24
27,26
27,27
27,25
27,22
27,23
27,21
27,33
27,34
27,32
27,31
27,29
27,30
27,28
27,39
27,38
27,37
27,35
27,36
27,40
27,41
27,44
27,42
27,45
27,47
27,43
27,48
27,46
27,55
27,50
27,51
27,54
27,49
27,53
27,52
28,0
28,2
28,6
28,3
28,4
28,5
28,1
28,9
28,11
28,8
28,10
28,13
28,12
28,7
28,18
28,16
28,15
28,14
28,20
28,19
28,17
28,24
28,26
28,27
28,25
28,22
28,23
28,21
28,33
28,34
28,32
28,31
28,29
28,30
28,28
28,39
28,38
28,37
28,35
28,36
28,40
28,41
28,44
28,42
28,45
28,47
28,43
28,48
28,46
28,55
28,50
28,51
28,54
28,49
28,53
28,52
29,0
29,2
29,6
29,3
29,4
29,5
29,1
29,9
29,11
29,8
29,10
29,13
29,12
29,7
29,18
29,16
29,15
29,14
29,20
29,19
29,17
29,24
29,26
29,27
29,25
29,22
29,23
29,21
29,33
29,34
29,32
29,31
29,29
29,30
29,28
29,39
29,38
29,37
29,35
29,36
29,40
29,41
29,44
29,42
29,45
29,47
29,43
29,48
29,46
29,55
29,50
29,51
29,54
29,49
29,53
29,52
30,0
30,2
30,6
30,3
30,4
30,5
30,1
30,9
30,11
30,8
30,10
30,13
30,7
30,18
30,16
30,15
30,14
30,20
30,19
30,17
30,24
30,26
30,27
30,25
30,22
30,23
30,21
30,33
30,34
30,32
30,31
30,29
30,30
30,28
30,39
30,37
30,35
30,36
30,40
30,41
30,44
30,42
30,45
30,47
30,43
30,48
30,46
30,55
30,50
30,54
30,49
30,53
30,52
31,0
31,2
31,6
31,3
31,4
31,5
31,1
31,9
31,11
31,8
31,10
31,13
31,12
31,7
31,18
31,16
31,15
31,14
31,20
31,19
31,17
31,24
31,26
31,27
31,25
31,22
31,23
31,21
31,33
31,34
31,32
31,31
31,29
31,30
31,28
31,39
31,38
31,37
31,35
31,36
31,40
31,41
31,44
31,45
31,47
31,43
31,48
31,46
31,55
31,50
31,51
31,54
31,49
31,53
31,52
32,0
32,2
32,6
32,3
32,4
32,5
32,1
32,9
32,11
32,8
32,10
32,13
32,12
32,7
32,18
32,16
32,15
32,14
32,20
32,19
32,17
32,24
32,26
32,27
32,22
32,23
32,21
32,33
32,34
32,32
32,31
32,29
32,30
32,28
32,39
32,38
32,37
32,35
32,36
32,40
32,41
32,44
32,42
32,45
32,47
32,43
32,48
32,46
32,55
32,50
32,51
32,54
32,49
32,53
32,52
33,0
33,2
33,6
33,4
33,5
33,1
33,9
33,11
33,8
33,10
33,13
33,12
33,7
33,18
33,16
33,15
33,14
33,20
33,19
33,17
33,24
33,26
33,27
33,22
33,23
33,21
33,33
33,34
33,32
33,31
33,29
33,30
33,28
33,39
33,38
33,37
33,35
33,36
33,40
33,41
33,44
33,42
33,45
33,47
33,43
33,48
33,46
33,55
33,50
33,51
33,54
33,49
33,53
33,52
34,0
34,2
34,6
34,3
34,4
34,1
34,9
34,11
34,8
34,10
34,13
34,12
34,7
34,18
34,16
34,15
34,14
34,20
34,19
34,17
34,24
34,26
34,27
34,25
34,22
34,23
34,21
34,33
34,34
34,32
34,31
34,29
34,30
34,28
34,39
34,38
34,35
34,36
34,40
34,41
34,44
34,42
34,45
34,47
34,43
34,48
34,46
34,55
34,50
34,51
34,54
34,49
34,53
34,52
35,0
35,2
35,6
35,3
35,4
35,5
35,1
35,9
35,11
35,8
35,10
35,13
35,12
35,7
35,18
35,16
35,15
35,14
35,20
35,19
35,17
35,24
35,26
35,27
35,25
35,22
35,23
35,21
35,33
35,32
35,31
35,29
35,30
35,39
35,38
35,37
35,35
35,36
35,40
35,41
35,44
35,42
35,45
35,47
35,43
35,48
35,55
35,51
35,54
35,49
35,53
35,52
36,0
36,2
36,6
36,4
36,5
36,1
36,9
36,11
36,8
36,10
36,13
36,12
36,7
36,18
36,16
36,15
36,14
36,20
36,19
36,17
36,24
36,26
36,27
36,25
36,22
36,23
36,21
36,33
36,34
36,32
36,31
36,29
36,30
36,28
36,39
36,38
36,37
36,35
36,36
36,40
36,41
36,44
36,42
36,45
36,47
36,43
36,48
36,46
36,55
36,50
36,51
36,54
36,49
36,53
36,52
37,0
37,2
37,6
37,3
37,4
37,5
37,1
37,9
37,11
37,8
37,10
37,13
37,12
37,7
37,18
37,16
37,15
37,14
37,19
37,17
37,24
37,26
37,27
37,25
37,22
37,23
37,21
37,33
37,34
37,32
37,31
37,29
37,30
37,28
37,39
37,38
37,37
37,35
37,36
37,40
37,41
37,44
37,42
37,45
37,47
37,43
37,48
37,46
37,55
37,50
37,51
37,54
37,49
37,53
37,52
38,0
38,2
38,6
38,3
38,4
38,5
38,1
38,9
38,11
38,8
38,10
38,13
38,12
38,7
38,18
38,16
38,15
38,14
38,19
38,17
38,24
38,26
38,27
38,25
38,22
38,23
38,21
38,33
38,34
38,32
38,31
38,30
38,28
38,39
38,38
38,37
38,35
38,36
38,40
38,41
38,44
38,42
38,45
38,47
38,43
38,48
38,46
38,55
38,50
38,51
38,54
38,49
38,53
38,52
39,0
39,2
39,6
39,3
39,4
39,5
39,1
39,9
39,11
39,8
39,10
39,13
39,12
39,7
39,18
39,16
39,15
39,14
39,20
39,19
39,17
39,24
39,26
39,27
39,25
39,22
39,23
39,21
39,33
39,34
39,32
39,31
39,29
39,30
39,28
39,39
39,38
39,37
39,35
39,36
39,40
39,41
39,44
39,42
39,45
39,47
39,43
39,48
39,46
39,55
39,50
39,51
39,54
39,49
39,53
39,52
40,0
40,2
40,6
40,3
40,4
40,5
40,1
40,9
40,11
40,8
40,10
40,13
40,12
40,7
40,18
40,16
40,15
40,14
40,20
40,19
40,24
40,26
40,27
40,25
40,22
40,23
40,21
40,33
40,34
40,32
40,31
40,29
40,30
40,28
40,39
40,38
40,37
40,35
40,36
40,40
40,41
40,44
40,42
40,47
40,43
40,48
40,46
40,50
40,51
40,54
40,49
40,53
40,52
41,0
41,2
41,6
41,3
41,4
41,5
41,1
41,9
41,11
41,8
41,10
41,13
41,12
41,7
41,18
41,16
41,15
41,14
41,20
41,19
41,17
41,24
41,26
41,27
41,25
41,22
41,23
41,21
41,33
41,34
41,32
41,31
41,29
41,30
41,28
41,39
41,38
41,35
41,36
41,40
41,41
41,44
41,42
41,45
41,47
41,43
41,46
41,55
41,50
41,51
41,54
41,49
41,53
41,52
42,0
42,2
42,6
42,3
42,4
42,5
42,1
42,9
42,11
42,8
42,10
42,13
42,12
42,7
42,18
42,16
42,15
42,14
42,20
42,19
42,17
42,24
42,26
42,27
42,25
42,22
42,23
42,21
42,33
42,34
42,32
42,31
42,29
42,30
42,28
42,39
42,38
42,37
42,35
42,36
42,40
42,41
42,44
42,42
42,45
42,47
42,43
42,48
42,46
42,55
42,50
42,51
42,54
42,49
42,53
42,52
43,0
43,2
43,6
43,3
43,4
43,5
43,1
43,9
43,11
43,10
43,13
43,12
43,7
43,18
43,16
43,15
43,14
43,20
43,19
43,17
43,24
43,26
43,27
43,25
43,22
43,23
43,21
43,33
43,32
43,31
43,29
43,30
43,28
43,39
43,38
43,37
43,35
43,36
43,40
43,41
43,44
43,42
43,45
43,47
43,43
43,48
43,46
43,55
43,50
43,51
43,54
43,49
43,53
43,52
44,0
44,2
44,6
44,3
44,4
44,5
44,1
44,9
44,11
44,8
44,10
44,13
44,12
44,7
44,18
44,16
44,14
44,20
44,19
44,17
44,24
44,26
44,27
44,25
44,22
44,23
44,21
44,33
44,34
44,32
44,31
44,29
44,30
44,28
44,39
44,38
44,37
44,36
44,40
44,41
44,44
44,42
44,45
44,47
44,43
44,48
44,46
44,55
44,50
44,51
44,54
44,49
44,53
44,52
45,0
45,2
45,6
45,3
45,4
45,5
45,1
45,9
45,11
45,8
45,10
45,13
45,12
45,7
45,18
45,16
45,15
45,14
45,20
45,19
45,17
45,26
45,27
45,25
45,22
45,23
45,21
45,33
45,34
45,32
45,31
45,29
45,30
45,28
45,39
45,38
45,37
45,35
45,36
45,40
45,41
45,44
45,42
45,45
45,47
45,43
45,48
45,46
45,55
45,50
45,51
45,54
45,49
45,53
45,52
46,0
46,2
46,6
46,3
46,4
46,5
46,1
46,9
46,11
46,8
46,10
46,13
46,12
46,7
46,18
46,16
46,15
46,14
46,20
46,19
46,17
46,24
46,26
46,27
46,25
46,22
46,23
46,21
46,33
46,34
46,32
46,31
46,29
46,30
46,28
46,39
46,38
46,37
46,35
46,36
46,40
46,41
46,44
46,42
46,45
46,47
46,43
46,48
46,46
46,55
46,50
46,51
46,54
46,49
46,53
46,52
47,0
47,2
47,6
47,3
47,4
47,5
47,1
47,9
47,11
47,8
47,10
47,13
47,12
47,7
47,18
47,16
47,15
47,14
47,20
47,19
47,17
47,24
47,26
47,27
47,25
47,22
47,23
47,21
47,33
47,34
47,32
47,31
47,29
47,30
47,28
47,39
47,38
47,37
47,35
47,36
47,40
47,41
47,44
47,42
47,45
47,47
47,43
47,48
47,46
47,55
47,50
47,51
47,54
47,49
47,53
47,52
48,0
48,2
48,6
48,3
48,4
48,5
48,1
48,9
48,11
48,8
48,10
48,13
48,12
48,7
48,18
48,16
48,15
48,14
48,20
48,19
48,17
48,24
48,26
48,27
48,25
48,22
48,23
48,21
48,33
48,34
48,32
48,31
48,29
48,30
48,28
48,39
48,38
48,37
48,35
48,36
48,40
48,41
48,44
48,42
48,45
48,47
48,43
48,48
48,46
48,55
48,50
48,51
48,54
48,49
48,53
48,52
49,0
49,2
49,6
49,3
49,4
49,5
49,1
49,9
49,11
49,8
49,10
49,13
49,12
49,18
49,16
49,15
49,14
49,20
49,17
49,24
49,26
49,27
49,25
49,22
49,23
49,21
49,33
49,34
49,32
49,31
49,29
49,30
49,28
49,39
49,38
49,37
49,35
49,36
49,40
49,41
49,44
49,42
49,45
49,47
49,43
49,48
49,46
49,55
49,50
49,51
49,54
49,49
49,53
49,52
50,0
50,2
50,6
50,3
50,5
50,1
50,9
50,11
50,8
50,10
50,13
50,12
50,7
50,18
50,16
50,15
50,14
50,20
50,19
50,17
50,24
50,26
50,27
50,25
50,22
50,23
50,21
50,33
50,34
50,32
50,31
50,29
50,30
50,28
50,39
50,38
50,37
50,35
50,36
50,40
50,41
50,44
50,42
50,45
50,47
50,43
50,48
50,46
50,55
50,50
50,51
50,54
50,49
50,53
50,52
51,0
51,2
51,6
51,3
51,4
51,5
51,1
51,9
51,8
51,10
51,13
51,12
51,7
51,18
51,16
51,15
51,14
51,20
51,19
51,17
51,24
51,26
51,27
51,25
51,22
51,23
51,21
51,33
51,34
51,32
51,31
51,29
51,30
51,28
51,39
51,38
51,37
51,35
51,36
51,40
51,41
51,44
51,42
51,45
51,47
51,43
51,48
51,46
51,55
51,50
51,51
51,54
51,49
51,53
51,52
52,0
52,2
52,6
52,3
52,4
52,5
52,1
52,9
52,11
52,8
52,10
52,13
52,12
52,7
52,18
52,16
52,15
52,14
52,20
52,19
52,17
52,24
52,26
52,25
52,22
52,23
52,21
52,33
52,34
52,32
52,31
52,29
52,30
52,28
52,39
52,38
52,37
52,35
52,36
52,40
52,41
52,44
52,42
52,45
52,47
52,43
52,48
52,46
52,55
52,50
52,51
52,54
52,49
52,53
52,52
53,0
53,2
53,6
53,3
53,4
53,5
53,1
53,9
53,11
53,8
53,10
53,13
53,12
53,7
53,18
53,16
53,15
53,14
53,20
53,19
53,17
53,24
53,27
53,25
53,22
53,23
53,21
53,33
53,34
53,32
53,31
53,29
53,30
53,28
53,39
53,38
53,37
53,35
53,36
53,40
53,41
53,44
53,42
53,45
53,47
53,43
53,48
53,46
53,55
53,50
53,51
53,54
53,49
53,53
53,52
54,0
54,2
54,6
54,3
54,4
54,5
54,1
54,9
54,11
54,8
54,10
54,13
54,12
54,7
54,18
54,16
54,15
54,14
54,20
54,19
54,17
54,24
54,26
54,27
54,25
54,22
54,23
54,21
54,33
54,34
54,32
54,31
54,29
54,30
54,28
54,39
54,38
54,37
54,35
54,36
54,40
54,41
54,44
54,42
54,45
54,47
54,43
54,48
54,46
54,55
54,50
54,51
54,54
54,49
54,53
54,52
55,0
55,2
55,6
55,3
55,4
55,5
55,1
55,9
55,11
55,8
55,10
55,13
55,12
55,7
55,18
55,16
55,15
55,14
55,20
55,19
55,17
55,24
55,26
55,27
55,25
55,22
55,23
55,21
55,33
55,34
55,32
55,31
55,29
55,30
55,28
55,39
55,38
55,37
55,35
55,36
55,40
55,41
55,44
55,42
55,45
55,47
55,43
55,48
55,46
55,50
55,51
55,54
55,49
55,52
56,0
56,2
56,6
56,3
56,4
56,5
56,1
56,9
56,11
56,8
56,10
56,13
56,12
56,7
56,18
56,16
56,15
56,14
56,20
56,19
56,17
56,24
56,26
56,27
56,25
56,23
56,21
56,33
56,34
56,32
56,31
56,29
56,30
56,28
56,39
56,38
56,37
56,35
56,36
56,40
56,41
56,44
56,42
56,45
56,47
56,43
56,48
56,46
56,55
56,50
56,51
56,54
56,49
56,53
56,52
57,0
57,2
57,6
57,3
57,4
57,5
57,1
57,9
57,11
57,8
57,10
57,13
57,12
57,7
57,18
57,16
57,15
57,14
57,20
57,19
57,17
57,24
57,26
57,27
57,25
57,22
57,23
57,21
57,33
57,34
57,32
57,31
57,29
57,30
57,28
57,38
57,37
57,35
57,36
57,40
57,41
57,44
57,42
57,45
57,47
57,43
57,48
57,46
57,50
57,51
57,54
57,49
57,53
57,52
58,0
58,2
58,6
58,3
58,4
58,5
58,1
58,9
58,11
58,8
58,10
58,13
58,12
58,7
58,18
58,16
58,15
58,14
58,20
58,19
58,17
58,24
58,26
58,27
58,25
58,22
58,23
58,21
58,33
58,34
58,32
58,31
58,29
58,30
58,28
58,39
58,38
58,37
58,35
58,36
58,40
58,41
58,44
58,42
58,45
58,47
58,43
58,48
58,46
58,55
58,50
58,51
58,54
58,49
58,53
58,52
59,0
59,2
59,6
59,3
59,4
59,5
59,1
59,9
59,11
59,8
59,10
59,13
59,12
59,7
59,18
59,16
59,15
59,14
59,20
59,19
59,17
59,24
59,26
59,27
59,25
59,22
59,23
59,21
59,33
59,34
59,32
59,31
59,29
59,30
59,28
59,39
59,38
59,37
59,35
59,36
59,40
59,41
59,44
59,42
59,45
59,47
59,43
59,48
59,46
59,55
59,50
59,51
59,54
59,49
59,53
59,52
60,0
60,2
60,6
60,3
60,4
60,5
60,1
60,9
60,11
60,8
60,10
60,13
60,12
60,7
60,18
60,16
60,15
60,14
60,19
60,17
60,24
60,26
60,27
60,25
60,22
60,23
60,21
60,33
60,34
60,32
60,31
60,29
60,30
60,28
60,39
60,38
60,37
60,35
60,36
60,40
60,44
60,42
60,45
60,47
60,43
60,48
60,46
60,55
60,50
60,51
60,54
60,49
60,53
60,52
61,0
61,2
61,6
61,3
61,4
61,5
61,1
61,9
61,11
61,8
61,10
61,13
61,12
61,7
61,18
61,16
61,15
61,14
61,20
61,19
61,17
61,24
61,26
61,27
61,25
61,22
61,23
61,21
61,33
61,34
61,32
61,31
61,29
61,30
61,28
61,39
61,38
61,37
61,35
61,36
61,40
61,41
61,44
61,42
61,45
61,47
61,43
61,48
61,46
61,55
61,50
61,51
61,54
61,49
61,53
61,52
62,0
62,2
62,6
62,3
62,4
62,5
62,1
62,9
62,11
62,8
62,10
62,13
62,12
62,7
62,18
62,16
62,15
62,14
62,20
62,19
62,17
62,24
62,26
62,27
62,25
62,22
62,23
62,21
62,33
62,34
62,32
62,31
62,29
62,30
62,28
62,39
62,38
62,37
62,35
62,36
62,40
62,41
62,44
62,42
62,45
62,47
62,43
62,48
62,46
62,55
62,50
62,51
62,54
62,49
62,53
62,52
63,0
63,2
63,6
63,3
63,4
63,5
63,1
63,9
63,11
63,8
63,10
63,13
63,12
63,7
63,18
63,16
63,15
63,14
63,20
63,19
63,17
63,24
63,26
63,27
63,25
63,22
63,23
63,21
63,33
63,34
63,32
63,31
63,29
63,30
63,28
63,39
63,38
63,37
63,35
63,36
63,40
63,41
63,44
